Time(UTC),Symbol,Funding Rate
2019-11-08 00:00:00+00:00,BTCUSD,0.00082232
2019-11-07 16:00:00+00:00,BTCUSD,0.00082097
2019-11-07 08:00:00+00:00,BTCUSD,0.00071635
2019-11-07 00:00:00+00:00,BTCUSD,0.00062019
2019-11-06 16:00:00+00:00,BTCUSD,0.0008151
2019-11-06 08:00:00+00:00,BTCUSD,0.00060214
2019-11-06 00:00:00+00:00,BTCUSD,0.00040895
2019-11-05 16:00:00+00:00,BTCUSD,0.00024849
2019-11-05 08:00:00+00:00,BTCUSD,0.00017981
2019-11-05 00:00:00+00:00,BTCUSD,0.00051087
2019-11-04 16:00:00+00:00,BTCUSD,0.00056633
2019-11-04 08:00:00+00:00,BTCUSD,0.00046741
2019-11-04 00:00:00+00:00,BTCUSD,0.00042296
2019-11-03 16:00:00+00:00,BTCUSD,0.00093277
2019-11-03 08:00:00+00:00,BTCUSD,0.00086199
2019-11-03 00:00:00+00:00,BTCUSD,0.0007355
2019-11-02 16:00:00+00:00,BTCUSD,0.0006962
2019-11-02 08:00:00+00:00,BTCUSD,0.00069657
2019-11-02 00:00:00+00:00,BTCUSD,0.00042007
2019-11-01 16:00:00+00:00,BTCUSD,0.00020871
2019-11-01 08:00:00+00:00,BTCUSD,0.0001
2019-11-01 00:00:00+00:00,BTCUSD,0.0001
2019-10-31 16:00:00+00:00,BTCUSD,0.0001
2019-10-31 08:00:00+00:00,BTCUSD,0.0001
2019-10-31 00:00:00+00:00,BTCUSD,0.00037904
2019-10-30 16:00:00+00:00,BTCUSD,0.0004625
2019-10-30 08:00:00+00:00,BTCUSD,0.00069756
2019-10-30 00:00:00+00:00,BTCUSD,0.00069557
2019-10-29 16:00:00+00:00,BTCUSD,0.00061099
2019-10-29 08:00:00+00:00,BTCUSD,0.000402
2019-10-29 00:00:00+00:00,BTCUSD,0.00027916
2019-10-28 16:00:00+00:00,BTCUSD,0.00014818
2019-10-28 08:00:00+00:00,BTCUSD,0.0001
2019-10-28 00:00:00+00:00,BTCUSD,0.00042077
2019-10-27 16:00:00+00:00,BTCUSD,0.00048546
2019-10-27 08:00:00+00:00,BTCUSD,0.0004309
2019-10-27 00:00:00+00:00,BTCUSD,0.00037814
2019-10-26 16:00:00+00:00,BTCUSD,0.00016846
2019-10-26 08:00:00+00:00,BTCUSD,0.0001
2019-10-26 00:00:00+00:00,BTCUSD,-5.223e-05
2019-10-25 16:00:00+00:00,BTCUSD,-8.17e-05
2019-10-25 08:00:00+00:00,BTCUSD,-2.703e-05
2019-10-25 00:00:00+00:00,BTCUSD,0.0001
2019-10-24 16:00:00+00:00,BTCUSD,-2.139e-05
2019-10-24 08:00:00+00:00,BTCUSD,4.385e-05
2019-10-24 00:00:00+00:00,BTCUSD,0.0001
2019-10-23 16:00:00+00:00,BTCUSD,0.0001
2019-10-23 08:00:00+00:00,BTCUSD,0.0001
2019-10-23 00:00:00+00:00,BTCUSD,0.0001
2019-10-22 16:00:00+00:00,BTCUSD,0.0001
2019-10-22 08:00:00+00:00,BTCUSD,0.0001
2019-10-22 00:00:00+00:00,BTCUSD,0.0001
2019-10-21 16:00:00+00:00,BTCUSD,0.0001
2019-10-21 08:00:00+00:00,BTCUSD,0.0001
2019-10-21 00:00:00+00:00,BTCUSD,0.0001
2019-10-20 16:00:00+00:00,BTCUSD,0.0001
2019-10-20 08:00:00+00:00,BTCUSD,0.0001
2019-10-20 00:00:00+00:00,BTCUSD,0.0001
2019-10-19 16:00:00+00:00,BTCUSD,0.0001
2019-10-19 08:00:00+00:00,BTCUSD,0.0001
2019-10-19 00:00:00+00:00,BTCUSD,0.0001
2019-10-18 16:00:00+00:00,BTCUSD,0.00019468
2019-10-18 08:00:00+00:00,BTCUSD,0.00030555
2019-10-18 00:00:00+00:00,BTCUSD,0.0001
2019-10-17 16:00:00+00:00,BTCUSD,0.0001
2019-10-17 08:00:00+00:00,BTCUSD,0.0001
2019-10-17 00:00:00+00:00,BTCUSD,0.0001
2019-10-16 16:00:00+00:00,BTCUSD,0.00026061
2019-10-16 08:00:00+00:00,BTCUSD,0.00017967
2019-10-16 00:00:00+00:00,BTCUSD,0.00038229
2019-10-15 16:00:00+00:00,BTCUSD,0.00026751
2019-10-15 08:00:00+00:00,BTCUSD,0.00024376
2019-10-15 00:00:00+00:00,BTCUSD,0.00039328
2019-10-14 16:00:00+00:00,BTCUSD,0.00046916
2019-10-14 08:00:00+00:00,BTCUSD,0.00041461
2019-10-14 00:00:00+00:00,BTCUSD,0.00041933
2019-10-13 16:00:00+00:00,BTCUSD,0.00040851
2019-10-13 08:00:00+00:00,BTCUSD,0.00042444
2019-10-13 00:00:00+00:00,BTCUSD,0.00033606
2019-10-12 16:00:00+00:00,BTCUSD,0.0001
2019-10-12 08:00:00+00:00,BTCUSD,0.0002343
2019-10-12 00:00:00+00:00,BTCUSD,0.00016443
2019-10-11 16:00:00+00:00,BTCUSD,0.00027887
2019-10-11 08:00:00+00:00,BTCUSD,0.00031376
2019-10-11 00:00:00+00:00,BTCUSD,0.0001
2019-10-10 16:00:00+00:00,BTCUSD,0.0001
2019-10-10 08:00:00+00:00,BTCUSD,0.0001
2019-10-10 00:00:00+00:00,BTCUSD,0.0001
2019-10-09 16:00:00+00:00,BTCUSD,-0.00017139
2019-10-09 08:00:00+00:00,BTCUSD,-0.00016304
2019-10-09 00:00:00+00:00,BTCUSD,-0.00010014
2019-10-08 16:00:00+00:00,BTCUSD,0.0001
2019-10-08 08:00:00+00:00,BTCUSD,0.0001
2019-10-08 00:00:00+00:00,BTCUSD,0.0001
2019-10-07 16:00:00+00:00,BTCUSD,0.0001
2019-10-07 08:00:00+00:00,BTCUSD,0.0001
2019-10-07 00:00:00+00:00,BTCUSD,0.0001
2019-10-06 16:00:00+00:00,BTCUSD,6.714e-05
2019-10-06 08:00:00+00:00,BTCUSD,0.0001
2019-10-06 00:00:00+00:00,BTCUSD,-0.00012797
2019-10-05 16:00:00+00:00,BTCUSD,-0.00019971
2019-10-05 08:00:00+00:00,BTCUSD,8.086e-05
2019-10-05 00:00:00+00:00,BTCUSD,0.0001
2019-10-04 16:00:00+00:00,BTCUSD,0.0001
2019-10-04 08:00:00+00:00,BTCUSD,6.828e-05
2019-10-04 00:00:00+00:00,BTCUSD,0.0001
2019-10-03 16:00:00+00:00,BTCUSD,0.0001
2019-10-03 08:00:00+00:00,BTCUSD,-5.346e-05
2019-10-03 00:00:00+00:00,BTCUSD,0.0001
2019-10-02 16:00:00+00:00,BTCUSD,0.0001
2019-10-02 08:00:00+00:00,BTCUSD,0.0001
2019-10-02 00:00:00+00:00,BTCUSD,0.0001
2019-10-01 16:00:00+00:00,BTCUSD,0.0001
2019-10-01 08:00:00+00:00,BTCUSD,0.0001
2019-10-01 00:00:00+00:00,BTCUSD,6.049e-05
2019-09-30 16:00:00+00:00,BTCUSD,0.0001
2019-09-30 08:00:00+00:00,BTCUSD,0.0001
2019-09-30 00:00:00+00:00,BTCUSD,0.0001
2019-09-29 16:00:00+00:00,BTCUSD,0.0001
2019-09-29 08:00:00+00:00,BTCUSD,0.0001
2019-09-29 00:00:00+00:00,BTCUSD,0.0001
2019-09-28 16:00:00+00:00,BTCUSD,0.0001
2019-09-28 08:00:00+00:00,BTCUSD,0.0001
2019-09-28 00:00:00+00:00,BTCUSD,0.0001
2019-09-27 16:00:00+00:00,BTCUSD,-0.00062725
2019-09-27 08:00:00+00:00,BTCUSD,0.0001
2019-09-27 00:00:00+00:00,BTCUSD,0.0009493
2019-09-26 16:00:00+00:00,BTCUSD,0.0001
2019-09-26 08:00:00+00:00,BTCUSD,-0.00202904
2019-09-26 00:00:00+00:00,BTCUSD,-0.00177926
2019-09-25 16:00:00+00:00,BTCUSD,0.00012038
2019-09-25 08:00:00+00:00,BTCUSD,-0.00150636
2019-09-25 00:00:00+00:00,BTCUSD,0.0001
2019-09-24 16:00:00+00:00,BTCUSD,0.0001
2019-09-24 08:00:00+00:00,BTCUSD,4.68e-06
2019-09-24 00:00:00+00:00,BTCUSD,0.0001
2019-09-23 16:00:00+00:00,BTCUSD,0.0001
2019-09-23 08:00:00+00:00,BTCUSD,0.0001
2019-09-23 00:00:00+00:00,BTCUSD,0.0001
2019-09-22 16:00:00+00:00,BTCUSD,0.0001
2019-09-22 08:00:00+00:00,BTCUSD,0.0001
2019-09-22 00:00:00+00:00,BTCUSD,0.0001
2019-09-21 16:00:00+00:00,BTCUSD,0.0001
2019-09-21 08:00:00+00:00,BTCUSD,0.0001
2019-09-21 00:00:00+00:00,BTCUSD,0.0001
2019-09-20 16:00:00+00:00,BTCUSD,0.0001
2019-09-20 08:00:00+00:00,BTCUSD,0.0001
2019-09-20 00:00:00+00:00,BTCUSD,0.00024305
2019-09-19 16:00:00+00:00,BTCUSD,0.0001
2019-09-19 08:00:00+00:00,BTCUSD,0.00031165
2019-09-19 00:00:00+00:00,BTCUSD,0.00015103
2019-09-18 16:00:00+00:00,BTCUSD,0.00028076
2019-09-18 08:00:00+00:00,BTCUSD,0.00013811
2019-09-18 00:00:00+00:00,BTCUSD,0.00010276
2019-09-17 16:00:00+00:00,BTCUSD,0.00020496
2019-09-17 08:00:00+00:00,BTCUSD,0.00041772
2019-09-17 00:00:00+00:00,BTCUSD,0.0001
2019-09-16 16:00:00+00:00,BTCUSD,0.0001
2019-09-16 08:00:00+00:00,BTCUSD,0.0001
2019-09-16 00:00:00+00:00,BTCUSD,0.00049712
2019-09-15 16:00:00+00:00,BTCUSD,0.00053422
2019-09-15 08:00:00+00:00,BTCUSD,0.00051673
2019-09-15 00:00:00+00:00,BTCUSD,0.00038232
2019-09-14 16:00:00+00:00,BTCUSD,0.00024553
2019-09-14 08:00:00+00:00,BTCUSD,0.00015118
2019-09-14 00:00:00+00:00,BTCUSD,0.0004982
2019-09-13 16:00:00+00:00,BTCUSD,0.00052736
2019-09-13 08:00:00+00:00,BTCUSD,0.0001
2019-09-13 00:00:00+00:00,BTCUSD,0.0001
2019-09-12 16:00:00+00:00,BTCUSD,-9.473e-05
2019-09-12 08:00:00+00:00,BTCUSD,-0.00045242
2019-09-12 00:00:00+00:00,BTCUSD,-0.00018139
2019-09-11 16:00:00+00:00,BTCUSD,-0.00024823
2019-09-11 08:00:00+00:00,BTCUSD,-0.00014375
2019-09-11 00:00:00+00:00,BTCUSD,-4.4e-07
2019-09-10 16:00:00+00:00,BTCUSD,-0.00048442
2019-09-10 08:00:00+00:00,BTCUSD,-0.00059015
2019-09-10 00:00:00+00:00,BTCUSD,-0.00027689
2019-09-09 16:00:00+00:00,BTCUSD,-0.0001403
2019-09-09 08:00:00+00:00,BTCUSD,9.043e-05
2019-09-09 00:00:00+00:00,BTCUSD,0.00010451
2019-09-08 16:00:00+00:00,BTCUSD,0.00025322
2019-09-08 08:00:00+00:00,BTCUSD,0.00033775
2019-09-08 00:00:00+00:00,BTCUSD,0.00021759
2019-09-07 16:00:00+00:00,BTCUSD,0.00018895
2019-09-07 08:00:00+00:00,BTCUSD,0.00011355
2019-09-07 00:00:00+00:00,BTCUSD,0.00057227
2019-09-06 16:00:00+00:00,BTCUSD,0.00060818
2019-09-06 08:00:00+00:00,BTCUSD,0.00057068
2019-09-06 00:00:00+00:00,BTCUSD,0.0002802
2019-09-05 16:00:00+00:00,BTCUSD,0.00016112
2019-09-05 08:00:00+00:00,BTCUSD,0.0001
2019-09-05 00:00:00+00:00,BTCUSD,0.00012229
2019-09-04 16:00:00+00:00,BTCUSD,0.00081677
2019-09-04 08:00:00+00:00,BTCUSD,0.00083279
2019-09-04 00:00:00+00:00,BTCUSD,0.00054676
2019-09-03 16:00:00+00:00,BTCUSD,0.0001
2019-09-03 08:00:00+00:00,BTCUSD,0.0001
2019-09-03 00:00:00+00:00,BTCUSD,0.0001
2019-09-02 16:00:00+00:00,BTCUSD,0.0001
2019-09-02 08:00:00+00:00,BTCUSD,0.0001
2019-09-02 00:00:00+00:00,BTCUSD,0.0001
2019-09-01 16:00:00+00:00,BTCUSD,0.0001
2019-09-01 08:00:00+00:00,BTCUSD,0.0001
2019-09-01 00:00:00+00:00,BTCUSD,0.0001
2019-08-31 16:00:00+00:00,BTCUSD,0.0001
2019-08-31 08:00:00+00:00,BTCUSD,0.0001
2019-08-31 00:00:00+00:00,BTCUSD,-0.00019943
2019-08-30 16:00:00+00:00,BTCUSD,0.0001
2019-08-30 08:00:00+00:00,BTCUSD,-0.00023445
2019-08-30 00:00:00+00:00,BTCUSD,5.202e-05
2019-08-29 16:00:00+00:00,BTCUSD,0.0001
2019-08-29 08:00:00+00:00,BTCUSD,0.0001
2019-08-29 00:00:00+00:00,BTCUSD,0.00060242
2019-08-28 16:00:00+00:00,BTCUSD,0.00036849
2019-08-28 08:00:00+00:00,BTCUSD,0.00017214
2019-08-28 00:00:00+00:00,BTCUSD,0.0001
2019-08-27 16:00:00+00:00,BTCUSD,0.00010422
2019-08-27 08:00:00+00:00,BTCUSD,0.00036069
2019-08-27 00:00:00+00:00,BTCUSD,0.00046469
2019-08-26 16:00:00+00:00,BTCUSD,0.00039858
2019-08-26 08:00:00+00:00,BTCUSD,0.0001
2019-08-26 00:00:00+00:00,BTCUSD,0.0001
2019-08-25 16:00:00+00:00,BTCUSD,0.0001
2019-08-25 08:00:00+00:00,BTCUSD,0.0001
2019-08-25 00:00:00+00:00,BTCUSD,0.0001
2019-08-24 16:00:00+00:00,BTCUSD,0.00025935
2019-08-24 08:00:00+00:00,BTCUSD,0.00015566
2019-08-24 00:00:00+00:00,BTCUSD,0.0001
2019-08-23 16:00:00+00:00,BTCUSD,0.0001
2019-08-23 08:00:00+00:00,BTCUSD,0.0001
2019-08-23 00:00:00+00:00,BTCUSD,0.0001
2019-08-22 16:00:00+00:00,BTCUSD,0.0001
2019-08-22 08:00:00+00:00,BTCUSD,0.0001
2019-08-22 00:00:00+00:00,BTCUSD,0.0001
2019-08-21 16:00:00+00:00,BTCUSD,0.0001
2019-08-21 08:00:00+00:00,BTCUSD,0.0001
2019-08-21 00:00:00+00:00,BTCUSD,0.0001
2019-08-20 16:00:00+00:00,BTCUSD,0.0001
2019-08-20 08:00:00+00:00,BTCUSD,0.0001
2019-08-20 00:00:00+00:00,BTCUSD,0.0001
2019-08-19 16:00:00+00:00,BTCUSD,0.0001
2019-08-19 08:00:00+00:00,BTCUSD,0.0001
2019-08-19 00:00:00+00:00,BTCUSD,0.0001
2019-08-18 16:00:00+00:00,BTCUSD,0.0001
2019-08-18 08:00:00+00:00,BTCUSD,6.899e-05
2019-08-18 00:00:00+00:00,BTCUSD,0.0001
2019-08-17 16:00:00+00:00,BTCUSD,0.0001
2019-08-17 08:00:00+00:00,BTCUSD,0.0001
2019-08-17 00:00:00+00:00,BTCUSD,0.0001
2019-08-16 16:00:00+00:00,BTCUSD,0.0001
2019-08-16 08:00:00+00:00,BTCUSD,0.0001
2019-08-16 00:00:00+00:00,BTCUSD,-1.074e-05
2019-08-15 16:00:00+00:00,BTCUSD,0.0001
2019-08-15 08:00:00+00:00,BTCUSD,0.0001
2019-08-15 00:00:00+00:00,BTCUSD,0.0001
2019-08-14 16:00:00+00:00,BTCUSD,0.00039739
2019-08-14 08:00:00+00:00,BTCUSD,0.00046822
2019-08-14 00:00:00+00:00,BTCUSD,0.00094541
2019-08-13 16:00:00+00:00,BTCUSD,0.00089924
2019-08-13 08:00:00+00:00,BTCUSD,0.00067897
2019-08-13 00:00:00+00:00,BTCUSD,0.00046614
2019-08-12 16:00:00+00:00,BTCUSD,0.00020393
2019-08-12 08:00:00+00:00,BTCUSD,0.0001
2019-08-12 00:00:00+00:00,BTCUSD,0.0001146
2019-08-11 16:00:00+00:00,BTCUSD,0.0001
2019-08-11 08:00:00+00:00,BTCUSD,0.0001
2019-08-11 00:00:00+00:00,BTCUSD,0.00033939
2019-08-10 16:00:00+00:00,BTCUSD,0.00122035
2019-08-10 08:00:00+00:00,BTCUSD,0.00095477
2019-08-10 00:00:00+00:00,BTCUSD,0.00132282
2019-08-09 16:00:00+00:00,BTCUSD,0.00189759
2019-08-09 08:00:00+00:00,BTCUSD,0.00081626
2019-08-09 00:00:00+00:00,BTCUSD,0.00116663
2019-08-08 16:00:00+00:00,BTCUSD,0.00128929
2019-08-08 08:00:00+00:00,BTCUSD,0.00096345
2019-08-08 00:00:00+00:00,BTCUSD,0.00108174
2019-08-07 16:00:00+00:00,BTCUSD,0.00062258
2019-08-07 08:00:00+00:00,BTCUSD,0.00100403
2019-08-07 00:00:00+00:00,BTCUSD,0.00127981
2019-08-06 16:00:00+00:00,BTCUSD,0.00163401
2019-08-06 08:00:00+00:00,BTCUSD,0.00093312
2019-08-06 00:00:00+00:00,BTCUSD,0.00086426
2019-08-05 16:00:00+00:00,BTCUSD,0.00056837
2019-08-05 08:00:00+00:00,BTCUSD,0.0002752
2019-08-05 00:00:00+00:00,BTCUSD,0.0001
2019-08-04 16:00:00+00:00,BTCUSD,0.00012411
2019-08-04 08:00:00+00:00,BTCUSD,0.00014581
2019-08-04 00:00:00+00:00,BTCUSD,0.0001
2019-08-03 16:00:00+00:00,BTCUSD,0.0001
2019-08-03 08:00:00+00:00,BTCUSD,0.0001
2019-08-03 00:00:00+00:00,BTCUSD,0.0001
2019-08-02 16:00:00+00:00,BTCUSD,0.0001
2019-08-02 08:00:00+00:00,BTCUSD,0.0001
2019-08-02 00:00:00+00:00,BTCUSD,0.0001
2019-08-01 16:00:00+00:00,BTCUSD,0.0001264
2019-08-01 08:00:00+00:00,BTCUSD,0.0001
2019-08-01 00:00:00+00:00,BTCUSD,0.0001
2019-07-31 16:00:00+00:00,BTCUSD,0.0001
2019-07-31 08:00:00+00:00,BTCUSD,0.0001
2019-07-31 00:00:00+00:00,BTCUSD,0.0001
2019-07-30 16:00:00+00:00,BTCUSD,0.0001
2019-07-30 08:00:00+00:00,BTCUSD,0.0001
2019-07-30 00:00:00+00:00,BTCUSD,0.0001
2019-07-29 16:00:00+00:00,BTCUSD,0.0001
2019-07-29 08:00:00+00:00,BTCUSD,0.0001
2019-07-29 00:00:00+00:00,BTCUSD,0.0001
2019-07-28 16:00:00+00:00,BTCUSD,7.661e-05
2019-07-28 08:00:00+00:00,BTCUSD,-1.585e-05
2019-07-28 00:00:00+00:00,BTCUSD,0.0001
2019-07-27 16:00:00+00:00,BTCUSD,0.00073144
2019-07-27 08:00:00+00:00,BTCUSD,0.0001
2019-07-27 00:00:00+00:00,BTCUSD,0.0001
2019-07-26 16:00:00+00:00,BTCUSD,0.0001
2019-07-26 08:00:00+00:00,BTCUSD,0.0001
2019-07-26 00:00:00+00:00,BTCUSD,0.0001
2019-07-25 16:00:00+00:00,BTCUSD,0.00010667
2019-07-25 08:00:00+00:00,BTCUSD,0.0001
2019-07-25 00:00:00+00:00,BTCUSD,3.144e-05
2019-07-24 16:00:00+00:00,BTCUSD,1.699e-05
2019-07-24 08:00:00+00:00,BTCUSD,0.0001
2019-07-24 00:00:00+00:00,BTCUSD,0.0001
2019-07-23 16:00:00+00:00,BTCUSD,0.0001
2019-07-23 00:00:00+00:00,BTCUSD,0.0001
2019-07-22 16:00:00+00:00,BTCUSD,0.0001
2019-07-22 08:00:00+00:00,BTCUSD,-1.153e-05
2019-07-22 00:00:00+00:00,BTCUSD,-8.22e-06
2019-07-21 16:00:00+00:00,BTCUSD,0.0001
2019-07-21 08:00:00+00:00,BTCUSD,0.0001
2019-07-21 00:00:00+00:00,BTCUSD,0.0001
2019-07-20 16:00:00+00:00,BTCUSD,0.0001
2019-07-20 08:00:00+00:00,BTCUSD,0.0001
2019-07-20 00:00:00+00:00,BTCUSD,0.0001
2019-07-19 16:00:00+00:00,BTCUSD,0.0001
2019-07-19 08:00:00+00:00,BTCUSD,0.0001
2019-07-19 00:00:00+00:00,BTCUSD,8.689e-05
2019-07-18 16:00:00+00:00,BTCUSD,0.0001
2019-07-18 08:00:00+00:00,BTCUSD,-0.00011966
2019-07-18 00:00:00+00:00,BTCUSD,0.0001
2019-07-17 16:00:00+00:00,BTCUSD,0.0001
2019-07-17 08:00:00+00:00,BTCUSD,-0.00052028
2019-07-17 00:00:00+00:00,BTCUSD,0.0001
2019-07-16 16:00:00+00:00,BTCUSD,0.0001
2019-07-16 08:00:00+00:00,BTCUSD,0.0001
2019-07-16 00:00:00+00:00,BTCUSD,-0.00025973
2019-07-15 16:00:00+00:00,BTCUSD,-0.00063693
2019-07-15 08:00:00+00:00,BTCUSD,0.0001
2019-07-15 00:00:00+00:00,BTCUSD,0.0001
2019-07-14 16:00:00+00:00,BTCUSD,0.0001
2019-07-14 08:00:00+00:00,BTCUSD,2.142e-05
2019-07-14 00:00:00+00:00,BTCUSD,0.0001
2019-07-13 16:00:00+00:00,BTCUSD,0.0001
2019-07-13 08:00:00+00:00,BTCUSD,0.0001
2019-07-13 00:00:00+00:00,BTCUSD,0.0001
2019-07-12 16:00:00+00:00,BTCUSD,0.0001
2019-07-12 08:00:00+00:00,BTCUSD,0.0001
2019-07-12 00:00:00+00:00,BTCUSD,0.0001
2019-07-11 16:00:00+00:00,BTCUSD,0.0001
2019-07-11 08:00:00+00:00,BTCUSD,0.00038334
2019-07-11 00:00:00+00:00,BTCUSD,0.00134468
2019-07-10 16:00:00+00:00,BTCUSD,0.00173651
2019-07-10 08:00:00+00:00,BTCUSD,0.00088911
2019-07-10 00:00:00+00:00,BTCUSD,0.00163381
2019-07-09 16:00:00+00:00,BTCUSD,0.00100369
2019-07-09 08:00:00+00:00,BTCUSD,0.00111643
2019-07-09 00:00:00+00:00,BTCUSD,0.00170512
2019-07-08 16:00:00+00:00,BTCUSD,0.00055376
2019-07-08 08:00:00+00:00,BTCUSD,0.00057057
2019-07-08 00:00:00+00:00,BTCUSD,0.0001
2019-07-07 16:00:00+00:00,BTCUSD,0.0001
2019-07-07 08:00:00+00:00,BTCUSD,0.00010329
2019-07-07 00:00:00+00:00,BTCUSD,0.00028504
2019-07-06 16:00:00+00:00,BTCUSD,0.0001
2019-07-06 08:00:00+00:00,BTCUSD,0.0001
2019-07-06 00:00:00+00:00,BTCUSD,0.0001
2019-07-05 16:00:00+00:00,BTCUSD,7.125e-05
2019-07-05 08:00:00+00:00,BTCUSD,0.00016658
2019-07-05 00:00:00+00:00,BTCUSD,0.0001
2019-07-04 16:00:00+00:00,BTCUSD,0.00026072
2019-07-04 08:00:00+00:00,BTCUSD,0.0001
2019-07-04 00:00:00+00:00,BTCUSD,0.0001
2019-07-03 16:00:00+00:00,BTCUSD,0.0001
2019-07-03 08:00:00+00:00,BTCUSD,0.0001
2019-07-03 00:00:00+00:00,BTCUSD,0.00119825
2019-07-02 16:00:00+00:00,BTCUSD,0.00046037
2019-07-02 08:00:00+00:00,BTCUSD,0.00043893
2019-07-02 00:00:00+00:00,BTCUSD,0.00148509
2019-07-01 16:00:00+00:00,BTCUSD,0.00052208
2019-07-01 08:00:00+00:00,BTCUSD,0.0001
2019-07-01 00:00:00+00:00,BTCUSD,0.00021975
2019-06-30 16:00:00+00:00,BTCUSD,0.00127217
2019-06-30 00:00:00+00:00,BTCUSD,0.00026
2019-06-29 16:00:00+00:00,BTCUSD,0.00044538
2019-06-29 08:00:00+00:00,BTCUSD,0.00088284
2019-06-29 00:00:00+00:00,BTCUSD,0.00062112
2019-06-28 16:00:00+00:00,BTCUSD,0.00076159
2019-06-28 08:00:00+00:00,BTCUSD,0.002124
2019-06-28 00:00:00+00:00,BTCUSD,0.00191437
2019-06-27 16:00:00+00:00,BTCUSD,-0.00098397
2019-06-27 08:00:00+00:00,BTCUSD,-6.24e-06
2019-06-27 00:00:00+00:00,BTCUSD,0.0018144
2019-06-26 16:00:00+00:00,BTCUSD,0.00106814
2019-06-26 08:00:00+00:00,BTCUSD,0.00037979
2019-06-26 00:00:00+00:00,BTCUSD,0.00082963
2019-06-25 16:00:00+00:00,BTCUSD,0.00138466
2019-06-25 08:00:00+00:00,BTCUSD,0.00122636
2019-06-25 00:00:00+00:00,BTCUSD,0.00109734
2019-06-24 16:00:00+00:00,BTCUSD,0.00144875
2019-06-24 08:00:00+00:00,BTCUSD,0.0017471
2019-06-24 00:00:00+00:00,BTCUSD,0.0031609
2019-06-23 16:00:00+00:00,BTCUSD,0.0035705
2019-06-23 08:00:00+00:00,BTCUSD,0.0028116
2019-06-23 00:00:00+00:00,BTCUSD,0.0022777
2019-06-22 16:00:00+00:00,BTCUSD,0.00285324
2019-06-22 08:00:00+00:00,BTCUSD,0.00043815
2019-06-22 00:00:00+00:00,BTCUSD,0.00080001
2019-06-21 16:00:00+00:00,BTCUSD,0.00080432
2019-06-21 08:00:00+00:00,BTCUSD,0.0005434
2019-06-21 00:00:00+00:00,BTCUSD,0.00067014
2019-06-20 16:00:00+00:00,BTCUSD,0.00073314
2019-06-20 08:00:00+00:00,BTCUSD,0.00037759
2019-06-20 00:00:00+00:00,BTCUSD,0.00044332
2019-06-19 16:00:00+00:00,BTCUSD,0.00060353
2019-06-19 08:00:00+00:00,BTCUSD,0.00042736
2019-06-19 00:00:00+00:00,BTCUSD,0.00066204
2019-06-18 16:00:00+00:00,BTCUSD,0.00062208
2019-06-18 08:00:00+00:00,BTCUSD,0.00078558
2019-06-18 00:00:00+00:00,BTCUSD,0.00047514
2019-06-17 16:00:00+00:00,BTCUSD,0.0001
2019-06-17 08:00:00+00:00,BTCUSD,0.00063197
2019-06-17 00:00:00+00:00,BTCUSD,0.0012779
2019-06-16 16:00:00+00:00,BTCUSD,0.00141924
2019-06-16 08:00:00+00:00,BTCUSD,0.00058137
2019-06-16 00:00:00+00:00,BTCUSD,0.00041598
2019-06-15 16:00:00+00:00,BTCUSD,0.0001
2019-06-15 08:00:00+00:00,BTCUSD,7.824e-05
2019-06-15 00:00:00+00:00,BTCUSD,0.0001
2019-06-14 16:00:00+00:00,BTCUSD,0.0001
2019-06-14 08:00:00+00:00,BTCUSD,0.0001
2019-06-14 00:00:00+00:00,BTCUSD,0.0001
2019-06-13 16:00:00+00:00,BTCUSD,0.0001
2019-06-13 08:00:00+00:00,BTCUSD,0.0001
2019-06-13 00:00:00+00:00,BTCUSD,0.0001
2019-06-12 16:00:00+00:00,BTCUSD,0.0001
2019-06-12 08:00:00+00:00,BTCUSD,0.0001
2019-06-12 00:00:00+00:00,BTCUSD,0.0001
2019-06-11 16:00:00+00:00,BTCUSD,0.0001
2019-06-11 08:00:00+00:00,BTCUSD,0.0001
2019-06-11 00:00:00+00:00,BTCUSD,0.0001
2019-06-10 16:00:00+00:00,BTCUSD,-0.00015451
2019-06-10 08:00:00+00:00,BTCUSD,-0.00058465
2019-06-10 00:00:00+00:00,BTCUSD,-0.00011122
2019-06-09 16:00:00+00:00,BTCUSD,8.381e-05
2019-06-09 08:00:00+00:00,BTCUSD,0.0001
2019-06-09 00:00:00+00:00,BTCUSD,9.747e-05
2019-06-08 16:00:00+00:00,BTCUSD,-0.00015619
2019-06-08 08:00:00+00:00,BTCUSD,-6.872e-05
2019-06-08 00:00:00+00:00,BTCUSD,0.0001
2019-06-07 16:00:00+00:00,BTCUSD,0.0001
2019-06-07 08:00:00+00:00,BTCUSD,0.0001
2019-06-07 00:00:00+00:00,BTCUSD,0.0001
2019-06-06 16:00:00+00:00,BTCUSD,0.0001
2019-06-06 08:00:00+00:00,BTCUSD,-5.19e-06
2019-06-06 00:00:00+00:00,BTCUSD,0.0001
2019-06-05 16:00:00+00:00,BTCUSD,0.0001
2019-06-05 08:00:00+00:00,BTCUSD,-0.00027992
2019-06-05 00:00:00+00:00,BTCUSD,-5.739e-05
2019-06-04 16:00:00+00:00,BTCUSD,0.0001
2019-06-04 08:00:00+00:00,BTCUSD,0.0001
2019-06-04 00:00:00+00:00,BTCUSD,0.0001
2019-06-03 16:00:00+00:00,BTCUSD,0.00023256
